gene	norm_1	norm_2	norm_3
CDR20291_2479	7497	7057	6677
CDR20291_2480	2578	2702	2516
CDR20291_2481	2927	3110	2500
CDR20291_2482	1300	1394	1118
CDR20291_2483	3682	3643	2962
CDR20291_2484	614	567	463
CDR20291_2485	427	449	355
CDR20291_2486	144	152	135
CDR20291_2487	101739	101635	105182
CDR20291_2488	1237	1207	1293
CDR20291_2489	2499	2414	2367
CDR20291_2490	3524	3259	3144
CDR20291_2491	4205	3715	3642
CDR20291_2492	10243	9072	9093
CDR20291_2493	6059	6283	6114
CDR20291_2494	3126	3088	3076
CDR20291_2495	42726	41517	37632
CDR20291_2496	70135	70161	69770
CDR20291_2497	3790	4049	4395
CDR20291_2498	2150	2282	1981
CDR20291_2499	2560	2852	3293
CDR20291_2500	632	641	611
CDR20291_2501	1949	2056	1893
CDR20291_2502	64868	66445	63450
CDR20291_2503	8097	8271	8374
CDR20291_2504	10422	10021	10637
CDR20291_2505	2198	2065	2127
CDR20291_2506	5269	5285	5649
CDR20291_2507	12940	12557	13401
CDR20291_2508	3717	3691	4120
CDR20291_2509	3418	3065	5774
CDR20291_2510	16938	17929	16951
CDR20291_2511	942	848	902
CDR20291_2512	998	1048	969
CDR20291_2513	824	891	798
CDR20291_2514	3277	3684	3223
CDR20291_2515	7045	7571	6815
CDR20291_2516	3105	3358	3033
CDR20291_2517	1190	1162	1079
CDR20291_2518	11114	11259	10284
CDR20291_2519	6610	6638	6093
CDR20291_2520	12279	12195	11327
CDR20291_2521	7540	7622	6917
CDR20291_2522	12	19	24
CDR20291_2523	85	119	102
CDR20291_2524	72	69	52
CDR20291_2525	3328	3071	3174
CDR20291_2526	1742	1686	1743
CDR20291_2527	1665	1541	1647
CDR20291_2528	662	605	642
CDR20291_2529	208	145	216
CDR20291_2530	159	149	169
CDR20291_2531	109	104	103
CDR20291_2532	92	83	70
CDR20291_2533	77369	78232	66213
CDR20291_2534	20397	20548	21572
CDR20291_2535	1419	1255	1359
CDR20291_2536	1382	1262	1451
CDR20291_2537	1297	1308	1408
CDR20291_2538	132	115	128
CDR20291_2539	17737	17386	16788
CDR20291_2540	11633	11976	11220
CDR20291_2541	13397	13911	12844
CDR20291_2542	8280	8519	7592
CDR20291_2543	5670	5942	4720
CDR20291_2544	621	625	627
CDR20291_2545	24	18	11
CDR20291_2546	2340	2360	2082
CDR20291_2547	1266	1312	1182
CDR20291_2548	3769	3551	3349
CDR20291_2549	3000	3042	2948
CDR20291_2550	9303	8885	8008
CDR20291_2551	7347	7204	6590
CDR20291_2552	8895	8802	7911
CDR20291_2553	3456	3692	3706
CDR20291_2554	25795	26164	29055
CDR20291_2555	96609	98151	107493
CDR20291_2556	24621	24006	25535
CDR20291_2557	3493	3309	2927
CDR20291_2558	9667	9656	7581
CDR20291_2559	7121	7185	5397
CDR20291_2560	81856	81862	69620
CDR20291_2561	15397	15029	12860
CDR20291_2562	11550	11406	9952
CDR20291_2563	2540	2569	2531
CDR20291_2564	14	18	22
CDR20291_2565	5	12	13
CDR20291_2566	12	7	12
CDR20291_2567	87	100	137
CDR20291_2568	142	194	189
CDR20291_2569	133	121	121
CDR20291_2570	599827	613610	586233
CDR20291_2571	17570	18066	19249
CDR20291_2572	1597	1421	1620
CDR20291_2573	6860	7204	6406
CDR20291_2574	29	37	39
CDR20291_2575	58	41	44
CDR20291_2576	615	656	614
CDR20291_2577	3031	2865	2587
CDR20291_2578	1250	1190	991
CDR20291_2579	4731	4729	4543
CDR20291_2580	5906	5736	5476
CDR20291_2581	41948	40931	46115
CDR20291_2582	845	857	769
CDR20291_2583	5256	5310	4384
CDR20291_2584	3237	3175	3269
CDR20291_2585	229	237	238
CDR20291_2586	37	30	37
CDR20291_2587	27	31	29
CDR20291_2588	1322	1378	1427
CDR20291_2589	9925	9850	8925
CDR20291_2590	2670	2833	2854
CDR20291_2591	334	355	379
CDR20291_2592	6111	6009	4640
CDR20291_2593	4115	4138	3675
CDR20291_2594	2300	2285	2233
CDR20291_2595	98	119	104
CDR20291_2596	78	65	87
CDR20291_2597	235	216	204
CDR20291_2598	153	171	159
CDR20291_2599	1187	1159	1100
CDR20291_2600	2352	2469	2431
CDR20291_2601	66637	65351	66550
CDR20291_2602	13114	12748	12146
CDR20291_2603	12669	12179	11569
CDR20291_2604	1682	1615	1634
CDR20291_2605	14258	13359	12725
CDR20291_2606	15809	14490	14502
CDR20291_2607	548	412	398
CDR20291_2608	4379	4157	4503
CDR20291_2609	7006	7355	7324
CDR20291_2610	6362	6118	6156
CDR20291_2611	4759	4765	4312
CDR20291_2612	3813	3763	3045
CDR20291_2613	2619	2640	2046
CDR20291_2614	3492	3780	2858
CDR20291_2615	10258	10319	9463
CDR20291_2616	1679	1657	1444
CDR20291_2617	904	938	777
CDR20291_2618	3371	3501	3717
CDR20291_2619	1069	1017	1124
CDR20291_2620	899	906	966
CDR20291_2621	676	711	704
CDR20291_2622	369	367	377
CDR20291_2623	338	317	376
CDR20291_2624	6031	6090	6352
CDR20291_2625	6313	6279	6521
CDR20291_2626	467	488	466
CDR20291_2627	365	415	509
CDR20291_2628	33868	34448	32892
CDR20291_2629	14140	14487	14510
CDR20291_2630	13110	13358	13212
CDR20291_2631	5657	5678	5813
CDR20291_2632	2999	2863	3055
CDR20291_2633	14143	14200	14784
CDR20291_2634	6300	6341	6257
CDR20291_2635	6700	6078	5664
CDR20291_2636	2558	2459	2223
CDR20291_2637	5641	5741	5293
CDR20291_2638	11630	10870	10606
CDR20291_2639	146	151	158
CDR20291_2640	1255	1202	1143
CDR20291_2641	3514	3663	3932
CDR20291_2642	458	418	512
CDR20291_2643	66578	67960	58247
CDR20291_2644	4008	4300	4192
CDR20291_2645	14294	14303	13697
CDR20291_2646	3947	3662	3947
CDR20291_2647	1017	1000	1045
CDR20291_2648	4357	4320	4464
CDR20291_2649	3818	3802	3552
CDR20291_2650	504	513	442
CDR20291_2651	2278	2142	2011
CDR20291_2652	2851	2838	2246
CDR20291_2653	4749	4734	3427
CDR20291_2654	16472	16284	15504
CDR20291_2655	34224	34781	34677
CDR20291_2656	11261	12208	10959
CDR20291_2657	10013	9973	9304
CDR20291_2658	10040	9978	9232
CDR20291_2659	16176	15911	15249
CDR20291_2660	6430	6156	5905
CDR20291_2661	7408	7427	7044
CDR20291_2662	7483	7375	6804
CDR20291_2663	11098	10956	10208
CDR20291_2664	6805	6527	6406
CDR20291_2665	8764	8420	7582
CDR20291_2666	7644	7631	7133
CDR20291_2667	9475	9475	8638
CDR20291_2668	11343	11268	10690
CDR20291_2669	10254	10447	9352
CDR20291_2670	7085	7347	6731
CDR20291_2671	16049	16427	16834
CDR20291_2672	41155	42959	39644
CDR20291_2673	1854	1748	1602
CDR20291_2674	243	211	265
CDR20291_2675	2947	2725	3334
CDR20291_2676	43796	45866	45621
CDR20291_2677	89	67	67
CDR20291_2678	33871	33091	34066
CDR20291_2679	8984	8909	9160
CDR20291_2680	66459	67617	64632
CDR20291_2681	20996	19793	19690
CDR20291_2682	759773	779031	779271
CDR20291_2683	5665	5746	5583
CDR20291_2684	6672	6721	6571
CDR20291_2685	7281	7127	8706
CDR20291_2686	24165	22740	27843
CDR20291_2687	2512	2513	2431
CDR20291_2688	1010	969	1040
CDR20291_2689	156	138	133
CDR20291_2690	3744	3862	3787
CDR20291_2691	10280	10685	9405
CDR20291_2692	2541	2483	2015
CDR20291_2693	5573	5893	4825
CDR20291_2694	2055	2081	1826
CDR20291_2695	1215	1227	967
CDR20291_2696	581	646	510
CDR20291_2697	14	15	12
CDR20291_2698	8	1	8
CDR20291_2699	976	1015	853
CDR20291_2700	160	190	209
CDR20291_2701	105	81	102
CDR20291_2702	16	15	23
CDR20291_2703	762	807	792
CDR20291_2704	1392	1415	1423
CDR20291_2705	372	365	436
CDR20291_2706	5625	5697	5026
CDR20291_2707	4750	4798	4289
CDR20291_2708	5631	5763	5804
CDR20291_2709	260	271	229
CDR20291_2710	57	79	66
CDR20291_2711	63	60	82
CDR20291_2712	121	106	120
CDR20291_2713	2522	2363	2401
CDR20291_2714	369	405	351
CDR20291_2715_0	0	0	0
CDR20291_2716	9368	9203	9589
CDR20291_2715	0	0	0
CDR20291_2717	4669	4773	4999
CDR20291_2718	1080	1014	1034
CDR20291_2719	1261	1177	1238
CDR20291_2720	4880	4830	5215
CDR20291_2721	13560	14431	14312
CDR20291_2722	1560	1441	1398
CDR20291_2723	871	951	830
CDR20291_2724	682	626	596
CDR20291_2725	90	109	103
CDR20291_2726	27	36	32
CDR20291_2727	8	11	16
CDR20291_2728	14	11	16
CDR20291_2729	9	15	8
CDR20291_2730	66	71	68
CDR20291_2731	2538	2598	2923
CDR20291_2732	322	300	312
CDR20291_2733	5852	6113	6041
CDR20291_2734	7286	7741	7684
CDR20291_2735	194	263	207
CDR20291_2736	707	669	588
CDR20291_2737	1175	1371	1280
CDR20291_2738	1909	1958	2127
CDR20291_2739	1077	1106	1363
CDR20291_2740	14354	13603	13571
CDR20291_2741	4028	3945	3654
CDR20291_2742	3379	3320	3279
CDR20291_2743	31402	30152	28183
CDR20291_2744	40785	40044	38100
CDR20291_2745	25422	24667	23750
CDR20291_2746	1411	1366	1387
CDR20291_2747	1654	1593	1429
CDR20291_2748	2872	3011	2684
CDR20291_2749	1771	1790	1885
CDR20291_2750	626	515	642
CDR20291_2751	138	152	153
CDR20291_2752	94	104	132
CDR20291_2753	295	311	407
CDR20291_2754	958	937	1032
CDR20291_2755	1011	1058	995
CDR20291_2756	439	537	479
CDR20291_2757	2082	2252	1902
CDR20291_2758	322	382	361
CDR20291_2759	149	126	145
CDR20291_2760	2025	2122	2167
CDR20291_2761	1101	1114	1223
CDR20291_2762	2995	3101	3117
CDR20291_2763	2581	2751	2884
CDR20291_2764	153	137	108
CDR20291_2765	1359	1378	1184
CDR20291_2766	539	516	1156
CDR20291_2767	91	98	153
CDR20291_2768	761	728	1398
CDR20291_2769	3547	3416	3348
CDR20291_2770	829	799	826
CDR20291_2771	299	333	279
CDR20291_2772	332	316	312
CDR20291_2773	232	213	190
CDR20291_2774	391	442	377
CDR20291_2775	2941	2948	2961
CDR20291_2776	3061	3084	3065
CDR20291_2777	7713	7585	7455
CDR20291_2778	12294	12327	12528
CDR20291_2779	1101	1079	1237
CDR20291_2780	253	210	263
CDR20291_2781	381	387	385
CDR20291_2782	521	557	512
CDR20291_2783	3134	3174	2792
CDR20291_2784	2051	2005	1839
CDR20291_2785	232	238	207
CDR20291_2786	10	23	18
CDR20291_2787	292	302	305
CDR20291_2788	714	725	841
CDR20291_2789	811	919	1147
CDR20291_2790	98	119	163
CDR20291_2791	333	335	502
CDR20291_2792	194	171	321
CDR20291_2793	186	224	295
CDR20291_2794	1907	1920	3050
CDR20291_2795	293	274	385
CDR20291_2796	31	47	62
CDR20291_2797	12497	12822	12935
CDR20291_2798	944	970	1017
CDR20291_2799	1245	1082	1405
CDR20291_2800	301840	328500	251602
CDR20291_2801	11	12	12
CDR20291_2802	1174	1122	1033
CDR20291_2803	732	712	609
CDR20291_2804	1237	1122	1032
CDR20291_2805	1419	1402	1286
CDR20291_2806	392	363	293
CDR20291_2807	1704	1622	1568
CDR20291_2808	9	8	1
CDR20291_2809	198	232	194
CDR20291_2810	163	162	192
CDR20291_2811	1412	1299	1471
CDR20291_2812	699	589	716
CDR20291_2813	3902	3837	4320
CDR20291_2814	827	781	856
CDR20291_2815	1217	1100	1349
CDR20291_2816	1975	1924	2078
CDR20291_2817	787	719	889
CDR20291_2818	275	271	392
CDR20291_2819	819	894	680
CDR20291_2820	401	364	382
CDR20291_2821	438	381	303
CDR20291_2822	433	446	360
CDR20291_2823	214	195	199
CDR20291_2824	2174	2075	1903
CDR20291_2825	1207	1111	916
CDR20291_2826	1192	1127	965
CDR20291_2827	996	904	843
CDR20291_2828	1368	1276	1231
CDR20291_2829	1611	1502	1354
CDR20291_2830	3022	2861	2640
CDR20291_2831	1564	1400	1612
CDR20291_2832	13723	13722	13094
CDR20291_2833_0	0	0	0
CDR20291_2834	34163	34148	33437
CDR20291_2833	0	0	0
CDR20291_2835	7715	8067	7836
CDR20291_2836	538	469	563
CDR20291_2837	283	276	395
CDR20291_2838	447	375	704
CDR20291_2839	45	69	74
CDR20291_2840	462	452	758
CDR20291_2841	5671	5808	5625
CDR20291_2842	805	852	1091
CDR20291_2843	676	825	876
CDR20291_2844	512	499	495
CDR20291_2845	2540	2511	2569
CDR20291_2846	1233	1262	1286
CDR20291_2847	149	137	202
CDR20291_2848	12029	12120	24304
CDR20291_2849	6666	6725	14900
CDR20291_2850	1192	1177	2703
CDR20291_2851	2354	2370	5446
CDR20291_2852	13903	13185	29841
CDR20291_2853	396	411	579
CDR20291_2854	13542	14160	13575
CDR20291_2855	17885	18144	16269
CDR20291_2856	489	554	604
CDR20291_2857	197	180	229
CDR20291_2858	105	110	149
CDR20291_2859	107	111	97
CDR20291_2860	684	718	890
CDR20291_2861	669	680	928
CDR20291_2862	83	86	83
CDR20291_2863	119	132	136
CDR20291_2864	102	143	122
CDR20291_2865	189	198	221
CDR20291_2866	8820	9092	8830
CDR20291_2867	65	51	68
CDR20291_2868	125	131	126
CDR20291_2869	447	388	366
CDR20291_2870	1436	1435	1319
CDR20291_2871	16168	16374	12805
CDR20291_2872	1363	1464	1233
CDR20291_2873	2207	2061	2112
CDR20291_2874	1487	1482	1432
CDR20291_2875	692	624	668
CDR20291_2876	13105	13516	13788
CDR20291_2877	968	936	1009
CDR20291_2878	3568	3765	3770
CDR20291_2879	973	1109	1112
CDR20291_2880	587	572	673
CDR20291_2881	299	315	351
CDR20291_2882	155	136	127
CDR20291_2883	426	430	435
CDR20291_2884	89	91	81
CDR20291_2885	86	88	69
CDR20291_2886	1182	1160	1112
CDR20291_2887	595	541	589
CDR20291_2888	627	510	700
CDR20291_2889	1956	2043	1922
CDR20291_2890	244	250	259
CDR20291_2891	171	165	151
CDR20291_2892	42	53	56
CDR20291_2893	39	34	28
CDR20291_2894	221	200	256
CDR20291_2895	118	103	148
CDR20291_2896	3422	3284	3168
CDR20291_2897	429	438	491
CDR20291_2898	429	544	550
CDR20291_2899	188	232	212
CDR20291_2900	8043	7969	7009
CDR20291_2901	852	923	1046
CDR20291_2902	951	1054	978
CDR20291_2903	1475	1452	1651
CDR20291_2904	630	686	741
CDR20291_2905	1311	1399	1362
CDR20291_2906	1281	1391	1513
CDR20291_2907	9770	9860	10112
CDR20291_2908	2041	1939	1863
CDR20291_2909	5743	5622	5928
CDR20291_2910	236	297	264
CDR20291_2911	1704	1667	1723
CDR20291_2912	2436	2251	2599
CDR20291_2913	24	43	73
CDR20291_2914	169	153	206
CDR20291_2915	58	79	91
CDR20291_2916	341	348	366
CDR20291_2917	33	34	25
CDR20291_2918	148	174	122
CDR20291_2919	6	13	2
CDR20291_2920	71	49	58
CDR20291_2921	4	7	4
CDR20291_2922	159	161	153
CDR20291_2923	997	1067	1068
CDR20291_2924	3296	3180	3380
CDR20291_2925	1949	2042	2425
CDR20291_2926	1884	1911	2433
CDR20291_2927	71536	72054	87072
CDR20291_2928	171661	167555	204074
CDR20291_2929	5158	5178	5388
CDR20291_2930	246845	249020	250546
CDR20291_2931	3805	3738	3735
CDR20291_2932	615	527	586
CDR20291_2933	175	187	207
CDR20291_2934	571	590	672
CDR20291_2935	252	282	310
CDR20291_2936	37	23	30
CDR20291_2937	17004	17661	12774
CDR20291_2938	11931	12434	7939
CDR20291_2939	176	229	332
CDR20291_2940	249	265	257
CDR20291_2941	2468	2429	2446
CDR20291_2942	564	576	595
CDR20291_2943	246	284	273
CDR20291_2944	676	670	626
CDR20291_2945	1930	1802	1723
CDR20291_2946	43	35	37
CDR20291_2947	218	202	236
CDR20291_2948	514	508	488
CDR20291_2949	0	0	0
CDR20291_2950	9452	9240	8975
CDR20291_2949_0	0	0	0
CDR20291_2951	168	153	119
CDR20291_2952	131	124	99
CDR20291_2953	30	20	24
CDR20291_2954	1542	1561	1588
CDR20291_2955	1181	1249	1187
CDR20291_2956	285	311	268
CDR20291_2957	25	32	29
CDR20291_2958	377	410	426
CDR20291_2959	817	851	888
CDR20291_2960	307	284	285
CDR20291_2961	1868	1930	1753
CDR20291_2962	93	113	90
CDR20291_2963	82	51	69
CDR20291_2964	1973	1958	2032
CDR20291_2965	1296	1282	1154
CDR20291_2966	210	242	180
CDR20291_2967	422	410	461
CDR20291_2968	1779	1814	1750
CDR20291_2969	1906	1937	1874
CDR20291_2970	407	361	383
CDR20291_2971	989	933	1815
CDR20291_2972	508	437	976
CDR20291_2973	3022	2730	4981
CDR20291_2974	2579	2430	3648
CDR20291_2975	318	314	385
CDR20291_2976	109	122	142
CDR20291_2977	419	341	582
CDR20291_2978	250	208	209
CDR20291_2979	72	73	72
CDR20291_2980	8030	8307	7743
CDR20291_2981	1626	1464	1193
CDR20291_2982	455	365	358
CDR20291_2983	11012	10934	9420
CDR20291_2984	247	226	207
CDR20291_2985	1157	1100	1107
CDR20291_2986	2113	1853	2205
CDR20291_2987	107	76	102
CDR20291_2988	266	208	307
CDR20291_2989	279	253	257
CDR20291_2990	10274	9994	9994
CDR20291_2991	8444	8198	8023
CDR20291_2992	296	303	257
CDR20291_2993	270	259	264
CDR20291_2994	4497	4275	4750
CDR20291_2995	2259	2095	2598
CDR20291_2996	2030	1997	2347
CDR20291_2997	1266	1162	1494
CDR20291_2998	1296	1209	1528
CDR20291_2999	284	240	306
CDR20291_3000	144	144	143
CDR20291_3001	37	36	45
CDR20291_3002	9	8	4
CDR20291_3003	6	3	3
CDR20291_3004	1029	957	979
CDR20291_3005	352	391	348
CDR20291_3006	1659	1450	1504
CDR20291_3007	2659	2635	2528
CDR20291_3008	347	346	307
CDR20291_3009	128	123	176
CDR20291_3010	3121	3165	2996
CDR20291_3011	2713	2824	2595
CDR20291_3012	2138	2088	1832
CDR20291_3013	114	124	126
CDR20291_3014	119	127	110
CDR20291_3015	619	588	543
CDR20291_3016	224	196	199
CDR20291_3017	356	370	402
CDR20291_3018	5376	5134	5568
CDR20291_3019	432	414	784
CDR20291_3020	353	336	434
CDR20291_3021	3250	3460	4052
CDR20291_3022	200	178	222
CDR20291_3023	1201	1239	1229
CDR20291_3024	1387	1448	1397
CDR20291_3025	947	902	858
CDR20291_3026	104366	108303	95441
CDR20291_3027	76545	80565	62910
CDR20291_3028	25807	26517	20023
CDR20291_3029	39678	41815	29783
CDR20291_3030	82701	87595	58268
CDR20291_3031	47007	49816	27651
CDR20291_3032	4283	4035	4924
CDR20291_3033	292	398	426
CDR20291_3034	339	317	383
CDR20291_3035	512	643	603
CDR20291_3036	711	678	921
CDR20291_3037	726	779	894
CDR20291_3038	1310	1411	1811
CDR20291_3039	1015	884	1566
CDR20291_3040	890	919	1558
CDR20291_3041	632	655	741
CDR20291_3042	2675	2626	2793
CDR20291_3043	560	603	740
CDR20291_3044	695	682	653
CDR20291_3045	1402	1256	1551
CDR20291_3046	740	851	814
CDR20291_3047	2613	2814	2887
CDR20291_3048	7394	7251	7344
CDR20291_3049	146	188	209
CDR20291_3050	562	553	556
CDR20291_3051	510	464	418
CDR20291_3052	568	599	530
CDR20291_3053	122	93	111
CDR20291_3054	549	581	587
CDR20291_3055	1204	1288	1233
CDR20291_3056	451	493	495
CDR20291_3057	234	315	277
CDR20291_3058	412	465	466
CDR20291_3059	145	151	169
CDR20291_3060	109	95	100
CDR20291_3061	58	39	33
CDR20291_3062	1168	1267	1180
CDR20291_3063	814	1013	952
CDR20291_3064	2705	2852	2814
CDR20291_3065	2202	2275	2309
CDR20291_3066	4289	4189	3542
CDR20291_3067	1223	1137	1084
CDR20291_3068	226	187	175
CDR20291_3069	385	305	309
CDR20291_3070	454	439	423
CDR20291_3071	1120	1038	1145
CDR20291_3072	132	131	126
CDR20291_3073	142	141	124
CDR20291_3074	651	722	742
CDR20291_3075	1778	1728	1780
CDR20291_3076	328	310	287
CDR20291_3077	986	1152	1014
CDR20291_3078	4407	4766	4550
CDR20291_3079	2379	2343	2539
CDR20291_3080	264	238	271
CDR20291_3081	4575	4598	4726
CDR20291_3082	14415	14451	15240
CDR20291_3083	5279	5449	5050
CDR20291_3084	16423	17326	16690
CDR20291_3085	15375	16417	15972
CDR20291_3086	15150	16211	15375
CDR20291_3087	16645	17289	16947
CDR20291_3088	4557	4428	5025
CDR20291_3089	1947	1974	2015
CDR20291_3090	916	1122	1074
CDR20291_3091	3302	3310	2993
CDR20291_3092	43779	46113	56733
CDR20291_3093	4353	4322	4280
CDR20291_3094	1303	1356	1022
CDR20291_3095	149	159	157
CDR20291_3096	6562	7170	9180
CDR20291_3097	19494	21720	25589
CDR20291_3098	6185	6922	8738
CDR20291_3099	5057	5782	7204
CDR20291_3100	9812	11062	14212
CDR20291_3101	0	0	0
CDR20291_3102	4057	4561	5410
CDR20291_3103	66421	73671	92531
CDR20291_3104	5701	5778	5970
CDR20291_3105	12773	13727	19237
CDR20291_3106	564	612	687
CDR20291_3107	7	3	14
CDR20291_3108	10096	10227	10529
CDR20291_3109	311	271	216
CDR20291_3110	1364	1446	1477
CDR20291_3111	7275	7254	6924
CDR20291_3112	4749	4784	4530
CDR20291_3113	2674	2563	2568
CDR20291_3114	24159	25237	23830
CDR20291_3115	58	57	60
CDR20291_3116	98	143	115
CDR20291_3117	1086	1088	986
CDR20291_3118	42	31	51
CDR20291_3119	41	23	49
CDR20291_3120	23	39	32
CDR20291_3121	55	43	35
CDR20291_3122	307	308	330
CDR20291_3123	97	87	84
CDR20291_3124	884	934	774
CDR20291_3125	550	555	485
CDR20291_3126	850	831	840
CDR20291_3127	2842	2904	2678
CDR20291_3128	1120	1172	1071
CDR20291_3129	11990	12370	11752
CDR20291_3130	17640	17943	16493
CDR20291_3131	2701	2814	2668
CDR20291_3132	2353	2369	2808
CDR20291_3133	1744	1768	1813
CDR20291_3134	1123	1179	1127
CDR20291_3135	30483	31255	31429
CDR20291_3136	378	482	546
CDR20291_3137	198	256	321
CDR20291_3138	177	160	238
CDR20291_3139	51	35	67
CDR20291_3140	56	54	91
CDR20291_3141	1557	1490	1545
CDR20291_3142	2301	2402	2618
CDR20291_3143	21396	21505	25230
CDR20291_3144	5907	5772	6707
CDR20291_3145	3511	3578	3600
CDR20291_3146	45406	46583	42748
CDR20291_3147	8842	9314	7210
CDR20291_3148	4439	4503	4223
CDR20291_3149	2220	2273	1914
CDR20291_3150	2808	2815	2509
CDR20291_3151	7084	6788	5503
CDR20291_3152	43	50	40
CDR20291_3153	23	20	42
CDR20291_3154	41	30	39
CDR20291_3155	28	38	18
CDR20291_3156	214	213	192
CDR20291_3157	1154	1031	1048
CDR20291_3158	534	505	564
CDR20291_3159	461	436	422
CDR20291_3160	990	976	888
CDR20291_3161	8121	8045	8186
CDR20291_3162	37561	36624	36552
CDR20291_3163	4404	4469	4605
CDR20291_3164	4897	4653	4731
CDR20291_3165	56897	55420	56160
CDR20291_3166	18677	18675	18861
CDR20291_3167	68025	66880	67323
CDR20291_3168	2241	2177	2468
CDR20291_3169	10293	9761	10964
CDR20291_3170	4438	4361	5489
CDR20291_3171	4238	4085	4396
CDR20291_3172	1656	1664	1844
CDR20291_3173	116	119	114
CDR20291_3174	2191	2219	2194
CDR20291_3175	5630	5785	6009
CDR20291_3176	1526	1507	1531
CDR20291_3177	173	192	184
CDR20291_3178	2142	2182	2230
CDR20291_3179	0	0	0
CDR20291_3180	3724	3790	3577
CDR20291_3181	533	559	458
CDR20291_3182	473	471	450
CDR20291_3183	793	814	917
CDR20291_3184	109	104	88
CDR20291_3185	313	251	238
CDR20291_3186	266	236	202
CDR20291_3187	52	36	28
CDR20291_3187A	155	158	141
CDR20291_3188	686	668	544
CDR20291_3189	684	692	668
CDR20291_3190	70	123	81
CDR20291_3191	816	885	1076
CDR20291_3192	918	961	1099
CDR20291_3193	155	135	233
CDR20291_3194	23	13	18
CDR20291_3195	900	909	920
CDR20291_3196	280	286	336
CDR20291_3197	875	892	862
CDR20291_3198	629	735	651
CDR20291_3199	5390	5483	5841
CDR20291_3200	733	735	736
CDR20291_3201	1709	1801	1743
CDR20291_3202	887	804	911
CDR20291_3203	430	413	380
CDR20291_3204	721	728	616
CDR20291_3205	1423	1415	1363
CDR20291_3206	339	368	318
CDR20291_3207	250	289	257
CDR20291_3208	243	227	222
CDR20291_3209	1955	1858	1936
CDR20291_3210	540	562	470
CDR20291_3211	479	424	460
CDR20291_3212	510	571	469
CDR20291_3213	77	90	102
CDR20291_3214	401	372	293
CDR20291_3215	4105	4073	3203
CDR20291_3216	58677	60407	48805
CDR20291_3217	18635	19293	13894
CDR20291_3218	23758	23855	24348
CDR20291_3219	11338	11014	11277
CDR20291_3220	4033	4024	4330
CDR20291_3221	10871	10528	11036
CDR20291_3222	7599	7863	8003
CDR20291_3223	4206	4096	4326
CDR20291_3224	5841	5797	6282
CDR20291_3225	2569	2654	3073
CDR20291_3226	11580	12149	11986
CDR20291_3227	3717	3603	4169
CDR20291_3228	21821	22047	24992
CDR20291_3229	23739	24822	26540
CDR20291_3230	10242	10697	10486
CDR20291_3231	4351	4241	4584
CDR20291_3232	6150	5785	6650
CDR20291_3233	11412	11145	11581
CDR20291_3234	6691	6723	7103
CDR20291_3235	814	786	792
CDR20291_3236	272	290	300
CDR20291_3237	119	150	119
CDR20291_3238	239	295	300
CDR20291_3239	530	569	539
CDR20291_3240	165	127	128
CDR20291_3241	16679	17398	18116
CDR20291_3242	15824	15969	16952
CDR20291_3243	9113	8945	10025
CDR20291_3244	13549	13449	14250
CDR20291_3245	5046	4704	5231
CDR20291_3246	4847	4734	5383
CDR20291_3247	7751	7082	7600
CDR20291_3248	6454	6304	6784
CDR20291_3249	2995	2922	3143
CDR20291_3250	2773	2716	3005
CDR20291_3251	7826	7436	8176
CDR20291_3252	2886	2864	3087
CDR20291_3253	4559	4277	4491
CDR20291_3254	4580	4460	4502
CDR20291_3255	5024	4729	5248
CDR20291_3256	9070	9078	9319
CDR20291_3257	9881	9658	10589
CDR20291_3258	4457	4294	4357
CDR20291_3259	3488	3528	3465
CDR20291_3260	4188	4087	4080
CDR20291_3261	9309	9366	9410
CDR20291_3262	2691	2745	2556
CDR20291_3263	561	551	567
CDR20291_3264	411	434	434
CDR20291_3265	447	454	406
CDR20291_3266	59	75	63
CDR20291_3267	41	35	48
CDR20291_3268	306	306	318
CDR20291_3269	478	512	484
CDR20291_3270	177	172	179
CDR20291_3271	185	203	181
CDR20291_3272	4206	3998	3619
CDR20291_3273	476	441	499
CDR20291_3274	2116	2084	2084
CDR20291_3275	3311	3411	3244
CDR20291_3276	43	49	46
CDR20291_3277	76	57	68
CDR20291_3278	1132	1212	1199
CDR20291_3279	1107	1084	907
CDR20291_3280	214	194	252
CDR20291_3281	1339	1389	1204
CDR20291_3282	293	257	277
CDR20291_3283	138	95	125
CDR20291_3284	317	310	305
CDR20291_3285	419	436	487
CDR20291_3286	246	210	213
CDR20291_3287	97	76	58
CDR20291_3288	66	72	73
CDR20291_3289	207	189	179
CDR20291_3290	441	531	458
CDR20291_3291	4176	4062	4053
CDR20291_3292	340	289	296
CDR20291_3293	34	26	51
CDR20291_3294	5597	5731	6487
CDR20291_3295	13091	13215	12041
CDR20291_3296	10267	10451	9326
CDR20291_3297	4500	4656	4531
CDR20291_3298	2576	2590	2456
CDR20291_3299	13136	12854	13501
CDR20291_3300	4687	4603	4746
CDR20291_3301	2313	2252	2459
CDR20291_3302	1274	1193	1498
CDR20291_3303	7457	7482	8018
CDR20291_3304	104959	107190	112854
CDR20291_3305	43203	44295	46261
CDR20291_3306	87270	90184	92359
CDR20291_3307	16014	15729	15996
CDR20291_3308	20963	21229	22025
CDR20291_3309	8591	8682	8718
CDR20291_3310	33918	35037	35682
CDR20291_3311	9930	9988	10679
