gene	norm_1	norm_2	norm_3
OG1RF_11303	9424	9290	8996
OG1RF_12327	12977	13152	13464
OG1RF_10008	80387	80276	81647
OG1RF_11825	20854	20759	20040
OG1RF_11829	8990	8733	8627
OG1RF_11828	16425	15736	15121
OG1RF_10248	37	29	30
OG1RF_10249	28	35	37
OG1RF_11893	11420	11763	11923
OG1RF_12386	32241	31446	32539
OG1RF_12089	376	440	417
OG1RF_10221	1500	1516	1550
OG1RF_12321	1603	1766	1509
OG1RF_11712	5295	5526	5715
OG1RF_12549	532	542	449
OG1RF_10930	28690	27945	28259
OG1RF_11936	10888	11247	11255
OG1RF_12127	1280	1381	1293
OG1RF_10624	18810	17403	18179
OG1RF_10148	3322	3400	3224
OG1RF_12135	1553	1694	1523
OG1RF_12136	884	942	954
OG1RF_12234	13967	13928	14405
OG1RF_12137	1020	1150	1104
OG1RF_12381	10087	10052	9872
OG1RF_12138	521	530	550
OG1RF_11851	22987	22678	22843
OG1RF_11852	27606	27831	28131
OG1RF_12159	120732	107643	110867
OG1RF_11295	8936	9242	8973
OG1RF_10452	147627	144709	148876
OG1RF_11253	12197	12205	11896
OG1RF_12199	17260	17615	17552
OG1RF_11300	198864	194025	198565
OG1RF_12125	17231	17090	16997
OG1RF_11362	33477	31592	32027
OG1RF_11668	26219	25754	26267
OG1RF_11624	81344	72227	73953
OG1RF_12232	14045	12432	12045
OG1RF_10841	218	248	214
OG1RF_12311	40310	40238	41361
OG1RF_10201	72000	72044	73633
OG1RF_11597	3461	3349	3521
OG1RF_11753	8939	8930	8315
OG1RF_12425	63563	63763	61375
OG1RF_12423	3539	3738	3561
OG1RF_10429	11260	11471	11404
OG1RF_11565	18954	18307	19188
OG1RF_12557	25374	23625	23839
OG1RF_11361	14199	13927	13936
OG1RF_11673	30445	33858	32390
OG1RF_10943	5215	5354	5402
OG1RF_11768	15005	15243	15092
OG1RF_12048	24762	24328	25484
OG1RF_10185	18631	18121	17970
OG1RF_12297	8563	8267	8453
OG1RF_11064	7868	7827	7766
OG1RF_11193	7089	7074	6776
OG1RF_11128	24954	26005	26147
OG1RF_12102	4450	6103	4811
OG1RF_12200	8608	8588	8072
OG1RF_11832	103918	98804	97876
OG1RF_10147	411629	391004	391412
OG1RF_11892	102763	99645	105241
OG1RF_11284	165548	163271	170487
OG1RF_10366	431184	446571	443587
OG1RF_11449	43512	42539	41929
OG1RF_11661	12341	11526	12118
OG1RF_12507	30911	30065	29205
OG1RF_12452	3299	2970	3074
OG1RF_12454	2375	2280	2429
OG1RF_10556	14972	15271	15278
OG1RF_10905	206	212	229
OG1RF_12247	2061	2113	1986
OG1RF_11615	14	28	21
OG1RF_10907	51	64	45
OG1RF_10390	2819	2950	2762
OG1RF_10675	8142	8575	8611
OG1RF_11432	643	674	570
OG1RF_11931	33352	32152	31865
OG1RF_11870	13650	13795	14392
OG1RF_11915	11384	11324	11427
OG1RF_10498	31879	30704	30994
OG1RF_10497	14998	14990	15107
OG1RF_11194	24164	23613	23452
OG1RF_12398	315	347	263
OG1RF_12231	108658	102388	103852
OG1RF_12163	1234	1210	1221
OG1RF_12162	2362	2656	2592
OG1RF_12161	1570	1784	1825
OG1RF_10049	12491	11472	11390
OG1RF_10586	5456	5029	5277
OG1RF_11360	11687	12062	11793
OG1RF_11256	6294	6594	6751
OG1RF_11798	6043	6936	6515
OG1RF_10713	27847	27043	27515
OG1RF_10714	2753	2631	2767
OG1RF_12099	10255	10572	10676
OG1RF_10003	2585	2581	2703
OG1RF_12122	28405	27979	28637
OG1RF_12121	8311	8057	8043
OG1RF_12062	856	904	848
OG1RF_11440	4028	3825	3954
OG1RF_10971	5051	5224	5570
OG1RF_12541	42460	42672	41430
OG1RF_11014	12405	12431	11895
OG1RF_11322	5372	5420	5443
OG1RF_11030	19387	19789	20232
OG1RF_11906	11626	11274	11705
OG1RF_10394	2730	2404	2420
OG1RF_11598	765	711	674
OG1RF_11947	159	180	154
OG1RF_12169	39789	39061	37711
OG1RF_10464	70924	70686	70093
OG1RF_11477	41746	41490	39695
OG1RF_12329	3999	4242	4183
OG1RF_11957	349	355	299
OG1RF_11958	247	282	203
OG1RF_11950	184	192	167
OG1RF_11961	922	958	973
OG1RF_12295	7033	7983	7908
OG1RF_11083	67309	64098	67434
OG1RF_11739	8843	8535	9395
OG1RF_11226	5117	5034	5040
OG1RF_10554	7757	7828	8111
OG1RF_10731	54792	52994	54245
OG1RF_10733	7229	7014	7033
OG1RF_10734	31988	32545	31705
OG1RF_11366	8892	8240	8483
OG1RF_11041	6750	6611	6635
OG1RF_12438	79084	78289	81294
OG1RF_11444	4674	4628	4213
OG1RF_12132	8588	8911	9349
OG1RF_11757	3387	3442	3433
OG1RF_11274	3553	3466	3338
OG1RF_11945	239	213	204
OG1RF_12177	8155	8022	8015
OG1RF_12176	29094	28472	28526
OG1RF_10647	5534	5692	5565
OG1RF_12515	2756	2963	3000
OG1RF_11580	6205	6359	6219
OG1RF_10428	17671	17732	17139
OG1RF_12419	15549	15779	15811
OG1RF_12196	2019	1966	2065
OG1RF_11115	366	366	392
OG1RF_12426	12618	12994	12504
OG1RF_11629	6697	6392	6234
OG1RF_10654	18439	17971	17071
OG1RF_11189	3541	4033	4022
OG1RF_10053	3258	2765	2735
OG1RF_11849	1564	1611	1684
OG1RF_10737	44539	45730	45850
