gene	norm_1	norm_2	norm_3
CDR20291_3203	1609	1568	1544
CDR20291_3204	2370	2242	2400
CDR20291_3205	3515	3325	3885
CDR20291_3206	839	789	874
CDR20291_3207	591	598	672
CDR20291_3208	621	586	615
CDR20291_3209	4768	4824	5001
CDR20291_3210	1442	1525	1290
CDR20291_3211	1082	1025	943
CDR20291_3212	1620	1522	1706
CDR20291_3213	321	307	309
CDR20291_3214	1029	920	993
CDR20291_3215	13684	12788	14007
CDR20291_3219	18982	18803	17577
CDR20291_3220	6965	7261	6277
CDR20291_3221	17781	18834	17068
CDR20291_3222	13707	14785	13577
CDR20291_3223	7627	7108	7315
CDR20291_3225	6677	6763	6768
CDR20291_3230	18093	19289	17880
CDR20291_3235	1881	1835	1818
CDR20291_3236	428	500	402
CDR20291_3237	157	152	133
CDR20291_3238	417	414	427
CDR20291_3239	604	689	745
CDR20291_3240	178	195	205
CDR20291_3253	5118	5297	4268
CDR20291_3258	7943	7910	7625
CDR20291_3262	7697	7345	7788
CDR20291_3263	1291	1328	1534
CDR20291_3264	900	1073	1147
CDR20291_3265	1105	1224	1104
CDR20291_3266	164	126	158
CDR20291_3267	100	116	147
CDR20291_3269	1240	1258	1303
CDR20291_3272	9007	9163	9827
CDR20291_3274	5074	5290	5451
CDR20291_3276	124	121	131
CDR20291_3277	195	179	209
CDR20291_3278	3055	2801	2883
CDR20291_3279	3725	3077	3595
CDR20291_3280	547	539	564
CDR20291_3281	3797	3846	3680
CDR20291_3282	385	458	332
CDR20291_3283	235	231	178
CDR20291_3284	354	399	338
CDR20291_3285	851	961	841
CDR20291_3286	543	534	507
CDR20291_3287	221	230	241
CDR20291_3288	306	264	243
CDR20291_3289	334	405	413
CDR20291_3290	817	806	910
CDR20291_3291	9498	9276	9642
CDR20291_3292	924	932	998
CDR20291_3293	67	81	76
CDR20291_3294	11079	11142	11763
CDR20291_3297	9992	9829	10029
CDR20291_3298	5478	5165	5441
CDR20291_3300	8335	8083	8120
CDR20291_3301	3431	3519	3519
CDR20291_3313	9540	9854	9395
CDR20291_3314	1845	2015	2033
CDR20291_3317	6701	6912	6852
CDR20291_3318	18921	19639	19759
CDR20291_3319	8559	9142	8524
CDR20291_3322	6305	6213	6050
CDR20291_3326	2894	2964	3285
CDR20291_3328	3821	3656	3230
CDR20291_3329	4564	4237	4458
CDR20291_3330	5254	4466	5095
CDR20291_3331	3918	3618	3703
CDR20291_3332	3412	3012	3139
CDR20291_3334	80185	75507	80076
CDR20291_3340	767	750	802
CDR20291_3341	3131	3348	3223
CDR20291_3342	4866	5602	4851
CDR20291_3343	2904	3132	2436
CDR20291_3344	679	795	507
CDR20291_3345	629	795	489
CDR20291_3346	1117	1270	881
CDR20291_3347	2102	2542	1556
CDR20291_3348	1292	1503	1330
CDR20291_3349	4421	4683	4420
CDR20291_3350	2823	2863	3354
CDR20291_3356	5324	4789	5531
CDR20291_3357	2504	2399	2641
CDR20291_3358	41208	41010	40068
CDR20291_3359	64	63	90
CDR20291_3361	5795	5872	5417
CDR20291_3362	2839	2958	2814
CDR20291_3363	711	666	695
CDR20291_3364	541	535	564
CDR20291_3365	163	185	171
CDR20291_3366	160	135	100
CDR20291_3374	22802	22745	23232
CDR20291_3378	41482	39570	42485
CDR20291_3379	19063	18772	19285
CDR20291_3380	3745	3754	3584
CDR20291_3381	3631	3553	3161
CDR20291_3382	2810	2874	2344
CDR20291_3383	16043	16241	15333
CDR20291_3384	7081	7458	6376
CDR20291_3385	5030	5113	4214
CDR20291_3387	44	39	69
CDR20291_3388	72	101	59
CDR20291_3392	48615	48039	49429
CDR20291_3393	39621	39701	41102
CDR20291_3394	3692	3829	3432
CDR20291_3397	28894	27479	27965
CDR20291_3398	5487	5235	5156
CDR20291_3400	172	160	214
CDR20291_3402	22256	21855	22647
CDR20291_3404	4252	4023	4240
CDR20291_3406	12288	12947	11531
CDR20291_3407	10558	10927	9697
CDR20291_3408	2616	2099	2579
CDR20291_3409	21540	19970	21844
CDR20291_3410	1292	1310	1205
CDR20291_3411	246	248	230
CDR20291_3412	11	21	21
CDR20291_3413	665	658	769
CDR20291_3414	1070	1056	1188
CDR20291_3416	4831	4992	5166
CDR20291_3417	524	582	625
CDR20291_3418	350	378	405
CDR20291_3419	11983	12060	11474
CDR20291_3420	6329	6057	6284
CDR20291_3421	9217	8458	9362
CDR20291_3422	18887	19623	20834
CDR20291_3423	4550	4743	4616
CDR20291_3424	2390	2410	2825
CDR20291_3425	2072	2269	2278
CDR20291_3431	9741	9996	9570
CDR20291_3432	12373	11636	12090
CDR20291_3433	14734	14346	15282
CDR20291_3434	18769	19802	19154
CDR20291_3435	3762	3682	3489
CDR20291_3437	9146	8606	8833
CDR20291_3438	6740	6732	5964
CDR20291_3439	1515	1186	1334
CDR20291_3440	10521	9954	11054
CDR20291_3441	4708	4730	4912
CDR20291_3442	7551	7604	7599
CDR20291_3443	2059	2178	2157
CDR20291_3444	3093	3386	3211
CDR20291_3445	5292	5172	5055
CDR20291_3446	23057	23825	24108
CDR20291_3447	17517	18016	18319
CDR20291_3448	1606	1598	1752
CDR20291_3449	357	343	298
CDR20291_3450	4315	4796	4715
CDR20291_3451	433	377	334
CDR20291_3452	746	834	706
CDR20291_3453	23	51	51
CDR20291_3454	1	9	9
CDR20291_3455	5177	5731	5590
CDR20291_3456	6650	7456	7357
CDR20291_3457	5228	5697	5774
CDR20291_3458	190	183	257
CDR20291_3459	78	123	134
CDR20291_3460	5	6	10
CDR20291_3461	14511	14873	15609
CDR20291_3462	50	45	78
CDR20291_3463	119	95	98
CDR20291_3464	24	26	29
CDR20291_3465	35	65	51
CDR20291_3466	0	10	9
CDR20291_3467	12	12	15
CDR20291_3468	10819	11969	12980
CDR20291_3469	13662	13672	14819
CDR20291_3470	800	947	1039
CDR20291_3471	562	648	693
CDR20291_3472	523	641	667
CDR20291_3473	695	868	963
CDR20291_3474	27	23	23
CDR20291_3476	17362	16334	16976
CDR20291_3477_0	0	0	0
CDR20291_3477	0	0	0
CDR20291_3478	87917	77764	82863
CDR20291_3479	1908	1901	1805
CDR20291_3480	3523	3540	3344
CDR20291_3481	1320	1113	1306
CDR20291_3482	2181	2258	2314
CDR20291_3483	5225	4758	5113
CDR20291_3485	638	616	597
CDR20291_3486	1134	1057	1033
CDR20291_3488	771	785	776
CDR20291_3489	261	287	309
CDR20291_3490	934	960	950
CDR20291_3491	44	52	47
CDR20291_3492	890	954	927
CDR20291_3493	998	966	935
CDR20291_3494	354	362	326
CDR20291_3495	56	61	75
CDR20291_3496	877	883	769
CDR20291_3497	483	456	548
CDR20291_3498	1382	1231	1387
CDR20291_3499	708	715	737
CDR20291_3500	448	517	485
CDR20291_3501	376	423	380
CDR20291_3502	401	463	420
CDR20291_3503	122	118	98
CDR20291_3504	260	269	308
CDR20291_3505	4446	3655	4499
CDR20291_3506	1359	1361	1450
CDR20291_3507	1139	1061	1039
CDR20291_3508	3906	3842	4108
CDR20291_3509	16443	16086	17795
CDR20291_3510	10299	9723	10474
CDR20291_3511	290	256	313
CDR20291_3512	7322	7014	7543
CDR20291_3513	11424	10475	11461
CDR20291_3515	431	444	386
CDR20291_3518	35956	36694	34541
CDR20291_3519	15946	15459	15457
CDR20291_3520	6547	6595	6071
CDR20291_3524	145175	139667	134928
CDR20291_3525	2719	2670	2315
CDR20291_3526	4615	4401	3935
CDR20291_3527	30856	30142	26146
CDR20291_3528	20603	21085	15998
CDR20291_3529	26347	25197	26217
CDR20291_3530	17218	17798	16076
CDR20291_3533	10099	10725	10157
CDR20291_3534	10686	10414	10927
CDR20291_3539	2232	1883	2300
CDR20291_2779	1700	1640	1745
CDR20291_2776	7064	7381	7280
CDR20291_2778	28022	27986	29303
CDR20291_3268	750	755	659
CDR20291_3031	167404	158204	163273
CDR20291_0464	12395	13559	9957
CDR20291_0458	1338	1390	1222
CDR20291_0459	1974	2065	1865
CDR20291_0460	2703	2891	2387
CDR20291_0466	3066	3072	2525
CDR20291_0461	2045	2141	1744
CDR20291_3163	8882	8380	8641
CDR20291_3164	9031	8903	8961
CDR20291_1933	33063	36670	31488
CDR20291_0015	31940	35558	28058
CDR20291_3166	34415	34272	32456
CDR20291_3195	2841	2450	2796
CDR20291_3165	101250	96674	96091
CDR20291_0193	8307	8555	7973
CDR20291_3226	33365	31829	33653
CDR20291_3058	1227	1271	1254
CDR20291_1711	4124	4436	3790
CDR20291_2473	40870	40965	38246
CDR20291_2443	5391	5456	5316
CDR20291_0965	4572	4877	3577
CDR20291_3254	5653	5787	4847
CDR20291_3259	6083	6620	6216
CDR20291_3261	18220	20004	17004
CDR20291_3260	7249	7660	6910
CDR20291_1115	41314	40249	40520
CDR20291_2389	43	43	41
CDR20291_1159	122908	120031	122585
CDR20291_0644	2706	3491	2989
CDR20291_0643	24953	28196	25462
CDR20291_0522	26	40	45
CDR20291_2290	35	29	18
CDR20291_0523	198	240	224
CDR20291_2291	146	210	186
CDR20291_2554	45498	44861	46535
CDR20291_2862	150	194	176
CDR20291_0731	28	32	43
CDR20291_0913	58883	64995	66623
CDR20291_2088	2779	2879	2306
CDR20291_0822	14016	12932	13965
CDR20291_1197	18965	19628	19060
CDR20291_2147	1369	1392	1304
CDR20291_1915	2782	2797	3323
CDR20291_2146	913	1046	955
CDR20291_2199	4236	4147	4744
CDR20291_0235	437	476	326
CDR20291_2565	1	7	3
CDR20291_2566	5	7	15
CDR20291_0012	1993	2135	1725
CDR20291_1995	412	328	332
CDR20291_0104	3529	3245	3737
CDR20291_2678	59624	59145	54672
CDR20291_2676	117551	115754	118925
CDR20291_1493	1395	1569	1480
CDR20291_1719	9750	9171	10431
CDR20291_1562	3970	4330	4625
CDR20291_1492	1580	1616	1564
CDR20291_0041	40020	39064	38184
CDR20291_2330	3441	3944	3380
CDR20291_0586	696	726	683
CDR20291_0588	89	79	91
CDR20291_0589	66	44	86
CDR20291_0590	71	74	80
CDR20291_1131	292	325	380
CDR20291_3083	14846	15288	15120
CDR20291_3085	33317	37067	34952
CDR20291_3086	32871	35376	32972
CDR20291_3089	3592	3950	3871
CDR20291_3087	38761	39142	39016
CDR20291_2477	7239	7693	6634
CDR20291_1163	25598	25849	24564
CDR20291_1255	7300	6832	7575
CDR20291_1651	2281	2592	2706
CDR20291_2471	5253	5360	4799
CDR20291_1063	5497	5711	5432
CDR20291_1061	18663	19475	18416
CDR20291_1350	7961	7108	8284
CDR20291_1062	13519	13277	13525
CDR20291_0951	2145	2405	2316
CDR20291_0952	771	875	849
CDR20291_0278	9468	9879	9442
CDR20291_0829	4048	3901	4547
CDR20291_1854	25162	25119	25654
CDR20291_0987	32283	32610	31828
CDR20291_2744	72178	67528	69595
CDR20291_2743	55173	50789	53914
CDR20291_2742	6038	5790	6144
CDR20291_2745	49329	46082	46303
CDR20291_3516	39114	40800	40299
CDR20291_3218	39603	43342	37383
CDR20291_1146	20353	20367	19540
CDR20291_1303	27549	26904	23697
CDR20291_0005	31457	29463	35624
CDR20291_2353	33662	37398	35071
CDR20291_2354	91086	102109	92077
CDR20291_3170	6012	6861	5029
CDR20291_2803	1344	1331	1602
CDR20291_2802	2852	2751	2976
CDR20291_1992	319	405	281
CDR20291_3040	986	1242	789
CDR20291_2632	4616	5183	4388
CDR20291_0585	645	602	615
CDR20291_3391	11234	12003	11348
CDR20291_2293	7053	7054	7521
CDR20291_2037	16307	16053	17065
CDR20291_1045	26120	27618	26133
CDR20291_1085	53711	51281	54254
CDR20291_2426	6825	6420	7156
CDR20291_3161	15118	14803	13850
CDR20291_3026	227431	221475	222178
CDR20291_2329	12727	12810	11376
CDR20291_0372	210867	207903	203350
CDR20291_0912	74055	82728	83951
CDR20291_1009	1431	1544	1430
CDR20291_0371	136777	135597	130688
CDR20291_0911	58379	64695	66723
CDR20291_1008	412	442	415
CDR20291_1833	73	63	70
CDR20291_1834	154	142	129
CDR20291_1835	99	51	64
CDR20291_1845	168	159	135
CDR20291_1836	68	62	50
CDR20291_1839	35	47	27
CDR20291_1843	12	18	9
CDR20291_1846	52	48	45
CDR20291_1840	20	21	40
CDR20291_1182	7715	7642	7999
CDR20291_1019	53657	53914	53823
CDR20291_1022	121561	116613	118184
CDR20291_1020	39562	39851	39523
CDR20291_1017	51893	53310	51426
CDR20291_1018	56814	58353	57021
CDR20291_0127	11213	11497	12077
CDR20291_1015	26257	27582	26874
CDR20291_0374	162476	159059	163643
CDR20291_1029	19127	18862	18591
CDR20291_2479	18291	18881	16760
CDR20291_0646	3144	3590	3498
CDR20291_2387	14694	15125	12761
CDR20291_3178	3310	3702	3557
CDR20291_3179	0	0	0
CDR20291_0173	9348	10619	9361
CDR20291_1327	165	133	155
CDR20291_1367	97	111	110
CDR20291_3134	2120	2106	2270
CDR20291_1328	4126	4541	4568
CDR20291_1366	4439	4452	5081
CDR20291_3135	58173	60321	63776
CDR20291_1092	69060	68229	69870
CDR20291_0645	50791	52774	53651
CDR20291_2773	596	577	676
CDR20291_2771	816	810	810
CDR20291_2774	2611	2724	2626
CDR20291_2772	850	965	890
CDR20291_1925	45	56	48
CDR20291_0269	3272	3486	2548
CDR20291_0248	1003	1209	847
CDR20291_0249	1661	1875	1384
CDR20291_0257	2157	2430	1671
CDR20291_0258	6879	7981	5591
CDR20291_0272	2794	3348	2043
CDR20291_0232	7073	7787	5718
CDR20291_0233	4975	5562	3629
CDR20291_0230	969	1086	817
CDR20291_0267	11400	13211	10281
CDR20291_0266	10106	11033	9759
CDR20291_0268	2789	3132	2117
CDR20291_0270	1696	1728	1276
CDR20291_0240	112510	106868	109980
CDR20291_0238	15563	16396	12596
CDR20291_0250	829	951	759
CDR20291_0251	7311	8302	5708
CDR20291_0252	4059	4805	3250
CDR20291_0253	2738	3011	2303
CDR20291_0254	6703	7670	5373
CDR20291_0255	702	890	595
CDR20291_0256	3282	3589	2233
CDR20291_0262	1727	1710	1537
CDR20291_0274	3241	3643	2463
CDR20291_0229	1261	1319	1230
CDR20291_0275	1441	1599	1063
CDR20291_0264	3910	4318	3590
CDR20291_0265	759	879	730
CDR20291_0236	1607	1935	1233
CDR20291_0237	1021	1028	769
CDR20291_0741	4824	4949	4411
CDR20291_2470	13783	13930	12790
CDR20291_1300	4428	4262	4344
CDR20291_3111	13854	13966	13118
CDR20291_0647	3783	4830	4453
CDR20291_1298	8865	8965	8516
CDR20291_1301	8620	8924	8562
CDR20291_1299	16520	17254	16264
CDR20291_2168	28316	29180	26784
CDR20291_2017	12503	12813	13291
CDR20291_1722	50855	50075	51103
CDR20291_3396	94209	90278	93633
CDR20291_1165	38267	38336	35907
CDR20291_2540	27259	27583	27177
CDR20291_1090	9972	11063	7492
CDR20291_2534	51762	51819	52832
CDR20291_0856	3843	3987	3748
CDR20291_0857	2550	2568	2543
CDR20291_1127	18747	18150	18474
CDR20291_0064	491359	481671	516780
CDR20291_2064	4884	5570	5275
CDR20291_2602	24086	24820	23253
CDR20291_1662	1092	1054	1081
CDR20291_3030	257241	241848	251051
CDR20291_0507	6708	7311	7373
CDR20291_2923	2683	2637	2472
CDR20291_2702	29	30	37
CDR20291_2216	34	39	37
CDR20291_2215	18	37	33
CDR20291_2214	178	217	191
CDR20291_2213	77	101	106
CDR20291_2415	44039	42366	44037
CDR20291_3352	55683	54447	57128
CDR20291_0151	9693	9935	9934
CDR20291_1040	2922	2990	2869
CDR20291_0656	8939	9196	9019
CDR20291_1556	1942	1850	2106
CDR20291_3535	31593	32716	32054
CDR20291_2352	12981	11284	12342
CDR20291_0814	7249	7821	7062
CDR20291_0812	3394	3843	3240
CDR20291_0813	2446	2628	2360
CDR20291_0815	13571	14009	13060
CDR20291_0867	9335	8607	9387
CDR20291_0119	152276	150492	154151
CDR20291_1185	29446	29326	27823
CDR20291_3032	3875	4354	2946
CDR20291_1966	60599	59475	60915
CDR20291_0970	3722	3518	3691
CDR20291_0669	245	233	284
CDR20291_1228	5123	5354	5129
CDR20291_1248	663	534	648
CDR20291_0483	5423	5383	5634
CDR20291_1640	156	183	193
CDR20291_0040	45386	44734	45657
CDR20291_0180	67443	71012	71772
CDR20291_2894	304	370	330
CDR20291_2895	97	140	143
CDR20291_1179	8817	9390	8835
CDR20291_2896	7285	6821	7369
CDR20291_2615	36076	35551	35326
CDR20291_2725	215	278	228
CDR20291_2518	25480	25735	25551
CDR20291_2325	33322	33296	32536
CDR20291_2324	88795	86631	91124
CDR20291_2475	7447	7453	6468
CDR20291_3027	171196	175781	162586
CDR20291_2363	85	96	98
CDR20291_2240	0	0	0
CDR20291_2239	4796	4318	4713
CDR20291_2238	1333	1258	1352
CDR20291_2237	2080	1881	2128
CDR20291_2241	1756	1604	1779
CDR20291_1638	448	491	545
CDR20291_1637	543	604	639
CDR20291_2244	181	191	209
CDR20291_3390	17904	17660	17114
CDR20291_0195	79899	86715	85626
CDR20291_0194	4506	5042	4696
CDR20291_2355	17286	18960	16173
CDR20291_2603	23663	23883	22874
CDR20291_3325	10120	10056	9500
CDR20291_0198	119095	109731	118558
CDR20291_2224	103688	100352	105741
CDR20291_1560	10937	11074	11705
CDR20291_0692	79	116	105
CDR20291_0696	154	227	241
CDR20291_0691	22	26	45
CDR20291_0366	148306	153698	136439
CDR20291_0368	139546	143853	129969
CDR20291_0369	123183	125953	115550
CDR20291_0367	89216	94832	81448
CDR20291_0914	54327	60182	64015
CDR20291_2074	7116	6716	7125
CDR20291_3241	27911	29626	28878
CDR20291_3243	10171	11501	9411
CDR20291_3242	18026	20199	17600
CDR20291_3321	7590	7638	7327
CDR20291_2357	2382	2310	2082
CDR20291_1897	6833	6431	6569
CDR20291_1644	79094	73123	76615
CDR20291_1401	1078	1107	944
CDR20291_1399	1026	1270	1039
CDR20291_1398	1964	2123	1731
CDR20291_1479	9990	10001	10214
CDR20291_1402	1132	1254	989
CDR20291_1397	992	1053	862
CDR20291_1400	1083	1116	969
CDR20291_1403	1445	1556	1369
CDR20291_0664	9640	9075	9814
CDR20291_2629	24744	25759	21628
CDR20291_1396	1358	1355	1171
CDR20291_1003	2663	2458	3041
CDR20291_1477	615	621	636
CDR20291_0154	4402	4807	5158
CDR20291_0152	10525	11408	11887
CDR20291_0153	615	646	693
CDR20291_3231	7157	7626	6483
CDR20291_2579	13254	12348	13317
CDR20291_3091	11562	11630	11678
CDR20291_2356	24952	26686	26186
CDR20291_2925	2465	2485	2452
CDR20291_3078	9560	10489	10793
CDR20291_0277	68257	71110	64655
CDR20291_3333	24063	22765	23494
CDR20291_3175	10511	11691	10582
CDR20291_3174	4227	4775	4382
CDR20291_3176	2470	3015	2632
CDR20291_3227	7921	8012	8470
CDR20291_3228	44724	45191	47682
CDR20291_3229	52857	52725	55152
CDR20291_1414	1226	1381	1309
CDR20291_1413	529	613	557
CDR20291_1927	1735	1748	1885
CDR20291_0091	5777	6044	5481
CDR20291_1151	67140	69247	59077
CDR20291_0611	20163	19587	20253
CDR20291_3475	734	622	767
CDR20291_2268	2172	2567	2712
CDR20291_2267	587	681	636
CDR20291_3403	19247	17695	19232
CDR20291_0681	8705	8824	8155
CDR20291_1119	42099	42451	41463
CDR20291_1043	11167	11556	10368
CDR20291_0036	8005	7466	8037
CDR20291_1926	98	85	59
CDR20291_0037	6099	6044	6370
CDR20291_2035	6028	5719	6143
CDR20291_1713	9906	10227	9197
CDR20291_1580	98351	89469	97951
CDR20291_3537	31255	27985	30323
CDR20291_2152	12937	12089	12766
CDR20291_3487	548	741	645
CDR20291_2766	225	202	222
CDR20291_1489	385	402	459
CDR20291_1490	708	720	935
CDR20291_1491	315	277	423
CDR20291_1723	13630	13670	13401
CDR20291_1724	5780	5864	5776
CDR20291_3360	15597	14857	15494
CDR20291_3273	1345	1264	1227
CDR20291_2070	15541	15068	16191
CDR20291_0365	117888	104778	112520
CDR20291_2360	63142	60344	64769
CDR20291_0842	285	357	329
CDR20291_0845	370	459	527
CDR20291_0843	239	259	225
CDR20291_0844	70	78	71
CDR20291_2410	99317	99982	101757
CDR20291_2547	3789	3251	3569
CDR20291_2780	297	272	264
CDR20291_2556	35724	32914	34715
CDR20291_3162	65473	64992	59254
CDR20291_1552	4854	5047	5460
CDR20291_2484	1798	1829	2016
CDR20291_2478	14246	14964	14962
CDR20291_3436	6065	6208	6088
CDR20291_1960	22611	23333	23358
CDR20291_1961	13364	13340	12706
CDR20291_3389	96980	93470	92051
CDR20291_0801	5801	5920	6390
CDR20291_0980	36158	35698	36273
CDR20291_0410	70	68	90
CDR20291_1177	1365	1318	1389
CDR20291_2865	298	370	408
CDR20291_2864	187	182	237
CDR20291_2667	16962	17438	15050
CDR20291_0089	87893	94248	85914
CDR20291_1494	9006	9213	9600
CDR20291_2094	9718	10409	7448
CDR20291_3415	551	562	602
CDR20291_1720	5753	5362	6317
CDR20291_0129	60302	56589	59983
CDR20291_3375	63413	63417	63746
CDR20291_1340	2537	2474	2427
CDR20291_1339	3597	3675	3612
CDR20291_1341	5958	5871	6098
CDR20291_3338	21870	23272	18522
CDR20291_0990	7505	7204	7519
CDR20291_1898	10493	10732	8457
CDR20291_0986	23713	23912	22608
CDR20291_0988	8641	8522	8207
CDR20291_2623	615	644	666
CDR20291_0889	994	1105	962
CDR20291_1612	5579	5367	5728
CDR20291_1611	2408	2349	2368
CDR20291_1613	2649	2737	2566
CDR20291_0941	2676	2738	2647
CDR20291_0798	11166	10619	11598
CDR20291_0799	5093	5100	5638
CDR20291_2201	2033	1941	1997
CDR20291_0800	9945	9429	10713
CDR20291_0940	6568	6875	5979
CDR20291_0260	5373	6085	5038
CDR20291_0261	4388	5273	4151
CDR20291_2546	7073	6604	6995
CDR20291_2542	22293	21696	22075
CDR20291_0989	25112	24550	24099
CDR20291_0126	23006	22444	24056
CDR20291_0982	71534	69323	69844
CDR20291_0983	20835	21489	18190
CDR20291_2072	5377	5657	5933
CDR20291_2223	841	977	792
CDR20291_2220	1132	1356	1099
CDR20291_2221	275	317	302
CDR20291_2222	1184	1275	1101
CDR20291_2494	7935	8000	8302
CDR20291_0122	35819	35758	35634
CDR20291_3224	11480	11063	10251
CDR20291_3355	54670	50303	55915
CDR20291_2541	31401	31750	31091
CDR20291_2552	19268	18765	19386
CDR20291_2543	14900	14599	14875
CDR20291_2539	38300	37144	38781
CDR20291_3399	8320	7699	7610
CDR20291_1899	17055	17610	11844
CDR20291_1900	23906	24846	16398
CDR20291_2669	21250	21725	21854
CDR20291_2259	1265	1435	1287
CDR20291_2258	1564	1714	1557
CDR20291_2257	1105	1455	1167
CDR20291_2413	5325	5547	5187
CDR20291_0725	18434	18523	18959
CDR20291_0866	9150	8851	9702
CDR20291_2139	2835	2800	3292
CDR20291_2140	1869	1768	2242
CDR20291_0485	2674	2818	2702
CDR20291_2570	1134408	1079510	1152918
CDR20291_2129	303	348	350
CDR20291_0994	49396	51324	51626
CDR20291_2427	10183	11353	11137
CDR20291_0106	64325	59574	61540
CDR20291_2830	7825	7615	7528
CDR20291_2829	3617	3461	3483
CDR20291_0107	12702	11768	12194
CDR20291_0490	972	1155	974
CDR20291_2789	3662	3097	3332
CDR20291_2788	3325	2939	3279
CDR20291_2791	1254	1011	1127
CDR20291_2787	1401	1119	1296
CDR20291_2792	672	553	635
CDR20291_2790	497	429	515
CDR20291_2794	5471	4647	4966
CDR20291_2793	706	626	589
CDR20291_1058	9327	9173	8460
CDR20291_1148	26755	27719	24296
CDR20291_1039	5863	5406	5820
CDR20291_0054	63908	62907	65006
CDR20291_1001	24540	22752	25791
CDR20291_0524	1821	2039	1949
CDR20291_1665	771	834	820
CDR20291_0785	64232	66789	64491
CDR20291_0783	35381	35544	37435
CDR20291_0784	24075	24926	25067
CDR20291_0786	29755	30321	30366
CDR20291_0787	27595	27556	28185
CDR20291_0830	32530	28980	35321
CDR20291_0831	44357	40073	48160
CDR20291_0389	216	210	200
CDR20291_0388	10	10	12
CDR20291_3538	35318	33265	35511
CDR20291_1294	2497	2914	2221
CDR20291_1295	6786	7656	5885
CDR20291_1296	2398	2685	2050
CDR20291_1362	2287	2552	2315
CDR20291_1361	1941	2023	1964
CDR20291_1982	225	237	269
CDR20291_3036	1135	1381	1162
CDR20291_1573	4252	4059	4442
CDR20291_0333	37918	38321	36001
CDR20291_1828	249	154	227
CDR20291_1829	317	255	229
CDR20291_1830	560	539	527
CDR20291_1140	10217	10573	10020
CDR20291_0634	126148	125209	129115
CDR20291_3130	29605	29651	31075
CDR20291_2876	29822	28964	29800
CDR20291_0902	18144	17610	17326
CDR20291_3217	55433	55626	50606
CDR20291_3143	41141	44813	42557
CDR20291_3144	8616	9510	8690
CDR20291_3146	107417	99189	108624
CDR20291_3029	99432	99546	94077
CDR20291_1474	21237	21212	20989
CDR20291_2668	21609	21976	19672
CDR20291_2095	2103	2388	1658
CDR20291_2972	99	106	103
CDR20291_1168	8852	9269	8824
CDR20291_1731	4917	5428	4056
CDR20291_0625	25417	26565	24434
CDR20291_0626	73992	75385	72076
CDR20291_3484	6564	6195	6343
CDR20291_3373	31	27	25
CDR20291_3372	24	32	22
CDR20291_3371	93	87	87
CDR20291_3370	109	100	65
CDR20291_3369	94	109	79
CDR20291_3368	69	108	62
CDR20291_3367	167	160	134
CDR20291_3119	122	107	138
CDR20291_3118	115	106	136
CDR20291_0686	14126	14480	15224
CDR20291_0687	303536	292857	308356
CDR20291_1016	49048	48729	48846
CDR20291_2384	14855	14428	14779
CDR20291_0964	24721	25055	21174
CDR20291_0880	13548	12800	10801
CDR20291_0881	8657	7830	7041
CDR20291_0882	7143	6940	6161
CDR20291_0883	19569	19395	17737
CDR20291_0338	96804	91473	97195
CDR20291_2301	32221	35828	32109
CDR20291_0336	18323	19198	18331
CDR20291_3103	14623	17911	20693
CDR20291_3101	0	0	0
CDR20291_3105	6827	7416	8899
CDR20291_3097	5373	6263	7681
CDR20291_3104	10761	11284	10392
CDR20291_3320	42574	42758	42304
CDR20291_0143	23229	23399	21352
CDR20291_2472	17746	18549	15588
CDR20291_0087	144707	154819	143448
CDR20291_2343	7141	7500	6136
CDR20291_1345	22271	21528	23231
CDR20291_3142	6548	6947	6888
CDR20291_0038	215225	203528	230672
CDR20291_3351	66866	66225	67058
CDR20291_3337	20422	19038	19808
CDR20291_0111	9313	10058	9457
CDR20291_3339	3016	2992	2739
CDR20291_2555	170464	172107	179599
CDR20291_2644	9898	10466	9860
CDR20291_2643	107254	110195	110796
CDR20291_1981	144	167	120
CDR20291_1987	97	96	113
CDR20291_3514	58371	55997	56672
CDR20291_0216	3758	3547	3039
CDR20291_0221	6986	7451	5345
CDR20291_0215	2697	2835	2272
CDR20291_0217	12493	12293	10225
CDR20291_0218	9457	9896	7860
CDR20291_0220	7266	7536	5466
CDR20291_0222	44916	45104	37590
CDR20291_0219	2947	3308	2376
CDR20291_3354	16011	15640	16079
CDR20291_0010	67270	69817	61212
CDR20291_3216	163509	158308	155219
CDR20291_3427	11617	12319	11086
CDR20291_3429	5496	6350	5248
CDR20291_3426	53216	55842	51854
CDR20291_3428	21688	25282	21737
CDR20291_0185	11497	11966	11983
CDR20291_1375	22575	21703	22433
CDR20291_0187	8835	8930	8821
CDR20291_1984	584	676	696
CDR20291_0188	12425	12423	12284
CDR20291_3430	3458	4213	3529
CDR20291_2045	30937	32362	28361
CDR20291_0186	6562	6370	6692
CDR20291_2482	4504	4508	4824
CDR20291_2693	14483	14350	14661
CDR20291_1941	3994	3641	4040
CDR20291_0016	16082	17222	16424
CDR20291_0981	34521	32882	34843
CDR20291_1152	8674	8421	7724
CDR20291_0757	6918	7762	7776
CDR20291_0755	13605	14128	14588
CDR20291_2736	1180	1220	1436
CDR20291_0304	99	138	91
CDR20291_0303	278	300	209
CDR20291_0305	92	116	62
CDR20291_0302	309	306	310
CDR20291_0301	552	619	549
CDR20291_1169	10269	11331	10072
