reaction	linear_coefficient
rxn01644_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10663_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn07466_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn09429_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09126_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn01520_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn13140_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05039_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09065_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10484_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn03164_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10840_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05291_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn03852_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10036_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn01256_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00553_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn08131_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09063_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09124_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00958_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00010_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10053_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09348_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn01669_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05744_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn02286_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn08040_c	[0.0016505855462026731, 0.0017972219558915628, 0.001680694814951093]
rxn01538_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09163_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn13251_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05957_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00285_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn03665_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01895_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
R11462_c	[0.00036265834447445907, 0.0004589953916862675, 0.0005308465949161377]
EX_cpd00210_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn01539_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00629_c	[0.10750369519448288, 0.10810055467043111, 0.10163508416888971]
rxn00634_c	[0.22610081509913316, 0.17362061684900684, 0.16852558795572317]
rxn06300_c	[0.0023719816044005157, 0.002464295258475605, 0.0025909913224787663]
rxn06432_c	[0.002918909594175511, 0.0033292465743643934, 0.002876536963787447]
rxn06434_c	[0.0029914412630704028, 0.003268047188806224, 0.002769217796584184]
rxn06936_c	[0.002130862813209389, 0.002229697613835957, 0.0019854045932603563]
rxn06435_c	[0.004073535350367167, 0.004441035412004464, 0.004195029589427529]
rxn06437_c	[0.002293568989379011, 0.002464295258475605, 0.002428096157973814]
rxn06436_c	[0.003428591591815291, 0.003922880614278632, 0.003231073498298225]
rxn06438_c	[0.0020779342980698735, 0.002192977982501056, 0.0018263422561555207]
rxn06439_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn06440_c	[0.0003587377137233838, 0.00037739621094204216, 0.00031045901940943794]
rxn06441_c	[0.0016525458615782107, 0.0017972219558915628, 0.0017860975684542975]
rxn06442_c	[0.001732918791975253, 0.0020868990475335627, 0.0018263422561555207]
rxn06443_c	[0.0022347595281128826, 0.0023786161186941683, 0.0021233863796645508]
rxn06444_c	[0.002130862813209389, 0.0023316965897662387, 0.0020313985220617543]
rxn06445_c	[0.0001548649146674717, 0.00018155817715590134, 0.00016672799190506853]
rxn06446_c	[0.0028718620251626083, 0.003268047188806224, 0.0025909913224787663]
rxn06447_c	[0.002089696190323099, 0.0022276576343173513, 0.0018416735657559868]
rxn06448_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn06280_c	[0.0035050438914612583, 0.00413911844325083, 0.003280900254499739]
rxn06449_c	[0.002130862813209389, 0.002292936978912732, 0.0019451599055591328]
protein_rxn	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12634_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn05534_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
EX_cpd11592_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12636_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn05536_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
EX_cpd11590_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12638_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn05538_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
EX_cpd11588_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12640_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn05541_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
EX_cpd11586_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12644_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn05545_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
EX_cpd11582_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12645_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn05546_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
EX_cpd11581_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn08133_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn09189_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
EX_cpd15551_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12844_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn12848_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
EX_cpd15603_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12845_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn12849_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
EX_cpd15604_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12846_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn12850_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
EX_cpd15605_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12851_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
rxn12847_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
EX_cpd15606_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd29695_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30259_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
rxn30237_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
EX_cpd29694_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30262_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
EX_cpd29697_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30264_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
rxn30239_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
EX_cpd29698_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30266_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
rxn30240_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
EX_cpd29696_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30268_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
rxn30241_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
EX_cpd29699_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30270_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
rxn30242_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
EX_cpd29693_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30274_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
rxn30244_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
EX_cpd29690_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30276_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
rxn30245_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
EX_cpd29691_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30278_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
rxn30246_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
EX_cpd29700_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30280_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
rxn30247_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn05647_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05560_c	[0.00143103022414246, 0.0010485494725632955, 0.0016519486094502193]
rxn10175_c	[0.00143103022414246, 0.0010485494725632955, 0.0016519486094502193]
rxn05617_c	[0.10750369519448288, 0.10810055467043111, 0.10163508416888971]
rxn05607_c	[0.09497335931404645, 0.09162568007817201, 0.07750360285775611]
rxn05567_c	[0.04621639529367485, 0.04966126140093553, 0.04636379664550946]
rxn10184_c	[0.1309510274012883, 0.14365127774117148, 0.11992533652224573]
rxn05610_c	[0.07844790069826434, 0.0803568332173945, 0.05555683316468893]
rxn05226_c	[0.0034599566378238932, 0.0037964018841250835, 0.003041348541992457]
rxn05518_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05178_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00348_c	[0.0384907923986811, 0.044432793894749294, 0.03566062613068408]
EX_cpd00320_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05681_c	[0.12232171911817173, 0.12619313302094448, 0.11992533652224573]
EX_cpd02711_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00008_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
rxn34423_c	[0.0023719816044005157, 0.0023786161186941683, 0.0021368012755649587]
rxn12188_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00504_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn09658_c	[0.00143103022414246, 0.0010485494725632955, 0.0016519486094502193]
rxn00367_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn13150_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10183_c	[0.0034599566378238932, 0.0037964018841250835, 0.003041348541992457]
rxn09655_c	[0.00143103022414246, 0.0010485494725632955, 0.0016519486094502193]
rxn30238_c	[0.0005684914589059088, 0.0006629933435468308, 0.000540428663416429]
rxn12212_c	[0.0003842218136053728, 0.00046307535072347876, 0.00045610646061386564]
rxn10042_c	[0.0003842218136053728, 0.00046307535072347876, 0.00045610646061386564]
rxn05147_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00816_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00808_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd01553_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05472_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
R01103_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00589_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn02094_c	[0.07844790069826434, 0.0803568332173945, 0.05555683316468893]
EX_cpd27607_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn46837_c	[0.001646664915451598, 0.00172378269322176, 0.0015292981326464907]
rxn17713_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn18658_c	[0.00015682523004300933, 0.00018359815667450699, 0.00016672799190506853]
EX_cpd00731_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05554_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05562_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05563_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00072_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00089_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00079_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05162_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00108_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12549_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00136_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12585_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd03561_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05561_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00106_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10960_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00142_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10827_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00383_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05559_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00047_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05470_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00139_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05564_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00281_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05703_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00165_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09687_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd03279_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05316_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00246_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05204_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00311_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05198_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00367_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09688_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00277_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05318_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00182_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05205_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00654_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09685_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00412_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05317_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00438_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05674_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00274_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05672_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00186_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00424_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10398_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00504_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
ID011_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02000_c	[0.0533950701988936, 0.05006517734561945, 0.05539585441388403]
rxn07312_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03063_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02003_c	[0.05579057558780057, 0.056168796065287505, 0.05755565265384969]
rxn05619_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10344_c	[0.001907386860398101, 0.0018951409727846332, 0.0018263422561555207]
rxn05516_c	[0.001907386860398101, 0.0018951409727846332, 0.0018263422561555207]
rxn10343_c	[0.001907386860398101, 0.0018951409727846332, 0.0018263422561555207]
rxn10481_c	[0.001907386860398101, 0.0018951409727846332, 0.0018263422561555207]
rxn05528_c	[0.001907386860398101, 0.0018951409727846332, 0.0018263422561555207]
rxn03887_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01997_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02569_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01675_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn04561_c	[0.6192812699707129, 0.6756310166645927, 0.6731824732468648]
teichoicacid_rxn	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn08764_c	[0.1161388844237261, 0.12619313302094448, 0.1340588875601754]
rxn12627_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00155_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12539_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00042_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05495_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00085_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12597_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00152_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12529_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00100_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09692_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00098_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05203_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00207_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00131_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd11574_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd04097_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd01012_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00531_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00058_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30075_c	[0.002183791328348905, 0.00233577654880345, 0.0019854045932603563]
rna_rxn	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
dna_rxn	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00806_c	[0.030410372420715044, 0.03536916489358447, 0.025310075736669425]
rxn05156_c	[0.0004900788438844041, 0.0006405535688421689, 0.0008432220280256339]
rxn00471_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00173_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01780_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
rxn27496_c	[0.6192812699707129, 0.6756310166645927, 0.32453699445006595]
rxn19080_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
R00258_c	[0.09539090648903596, 0.08755592093855377, 0.08169671603348358]
rxn10133_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
